Thu, 09 Jun 2022 20:19:05 37580 MainThread base_page.py[line:18] INFO This is info message
Thu, 09 Jun 2022 20:19:35 37596 MainThread base_page.py[line:18] INFO This is info message
2022-07-06 13:47:17,461base_page.pyINFO定位元素('xpath', '//*[@class="ant-table-fixed-right"]/div/div/table/tbody/tr[1]/td/a')
2022-07-06 13:47:18,927base_page.pyINFO('xpath', '//input[@placeholder="请输入审批意见"]')输入框输入Wed Jul  6 13:47:18 2022
2022-07-06 13:47:18,927base_page.pyINFO定位元素('xpath', '//input[@placeholder="请输入审批意见"]')
2022-07-06 13:47:19,421base_page.pyINFO点击元素('xpath', "//span[text()='通 过']/..")
2022-07-06 13:47:19,421base_page.pyINFO定位元素('xpath', "//span[text()='通 过']/..")
2022-07-06 13:47:20,811base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:47:20,811base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:47:22,708base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:47:22,708base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:47:24,168base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:47:24,168base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:47:25,663base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:47:25,664base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:47:27,097base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:47:27,097base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:47:27,517base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:47:27,518base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:47:28,993base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\正常报备测试数据3条.xlsx
2022-07-06 13:47:28,993base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:47:30,393base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:47:30,393base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:47:30,757base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:47:30,757base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:47:31,111base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:47:31,111base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:47:32,600base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 13:47:32,600base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 13:47:33,046base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 13:47:33,046base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../li")
2022-07-06 13:47:34,815base_page.pyINFO点击元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 13:47:34,816base_page.pyINFO定位元素('xpath', "//*[text()='待反馈']/..")
2022-07-06 13:47:36,228base_page.pyINFO点击元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 13:47:36,228base_page.pyINFO定位元素('xpath', '//div[@class="ant-table-fixed-left"]/div/div/table/tbody/tr[1]/td')
2022-07-06 13:47:36,676base_page.pyINFO点击元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 13:47:36,677base_page.pyINFO定位元素('xpath', '//*[text()="面试成功"]/..')
2022-07-06 13:47:38,160base_page.pyINFO点击元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 13:47:38,160base_page.pyINFO定位元素('xpath', '//*[@placeholder="请选择面试日期"]/..')
2022-07-06 13:47:39,591base_page.pyINFO点击元素('xpath', '//*[text()="此刻"]')
2022-07-06 13:47:39,591base_page.pyINFO定位元素('xpath', '//*[text()="此刻"]')
2022-07-06 13:47:40,047base_page.pyINFO点击元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 13:47:40,047base_page.pyINFO定位元素('xpath', '//*[text()="确 定"]/..')
2022-07-06 13:47:41,425base_page.pyINFO点击元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 13:47:41,426base_page.pyINFO定位元素('xpath', '//div[@class="ant-modal-confirm-btns"]/button[2]')
2022-07-06 13:52:34,742base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 13:52:34,745base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 13:52:35,165base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 13:52:35,165base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 13:52:35,587base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:52:35,587base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:52:43,807base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:52:43,808base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:52:46,636base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:52:46,637base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:52:48,404base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:52:48,404base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:52:48,885base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:52:48,886base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:52:50,367base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:52:50,367base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:52:50,788base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:52:50,788base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:52:51,194base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:52:51,194base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:52:51,738base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 13:52:51,739base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:52:52,121base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:52:52,121base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:52:52,476base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:52:52,476base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:52:53,017base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:52:53,017base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:52:54,514base_page.pyINFO点击元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 13:52:54,514base_page.pyINFO定位元素('xpath', "//span[text()='审批管理']/..")
2022-07-06 13:52:54,899base_page.pyINFO点击元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 13:52:54,899base_page.pyINFO定位元素('xpath', '//*[@id="popContainer"]/section/aside/div/ul/li[3]/ul/li[2]/a')
2022-07-06 13:52:56,514base_page.pyINFO点击元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 13:52:56,514base_page.pyINFO定位元素('xpath', '//*[@value="INSIDE_Audit_03"]/../..')
2022-07-06 13:53:16,801base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:53:16,802base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:53:17,157base_page.pyINFO点击元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 13:53:17,157base_page.pyINFO定位元素('xpath', "//*[text()='综合数据处理']/../../../li[2]/div[1]")
2022-07-06 13:53:32,596base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 13:53:32,597base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 13:53:33,000base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 13:53:33,001base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 13:53:33,409base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:53:33,409base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:53:43,286base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:53:43,286base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:53:46,106base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:53:46,106base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:53:47,895base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:53:47,896base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:53:48,423base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:53:48,424base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:53:49,934base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:53:49,934base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:53:50,471base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:53:50,471base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:53:50,954base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:53:50,954base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:53:51,525base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 13:53:51,525base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:53:51,928base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:53:51,929base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:53:52,364base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:53:52,364base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:53:52,754base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:53:52,754base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:55:26,633base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:55:26,633base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:55:28,030base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:55:28,030base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:55:30,068base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:55:30,069base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:55:30,530base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:55:30,531base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:55:31,952base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:55:31,953base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:55:32,371base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:55:32,372base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:55:32,772base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:55:32,773base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:55:33,289base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 13:55:33,289base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:55:33,645base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:55:33,645base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:55:34,003base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:55:34,003base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:55:34,371base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:55:34,371base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:56:58,868base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:56:58,868base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:57:00,245base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:57:00,245base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:57:01,767base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:57:01,767base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:57:02,232base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:57:02,234base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:57:03,632base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:57:03,633base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:57:04,049base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:57:04,049base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:57:04,437base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:57:04,437base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:57:04,981base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据10条.xlsx
2022-07-06 13:57:04,981base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:57:05,319base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:57:05,319base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:57:05,669base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:57:05,670base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:57:06,411base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:57:06,412base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:58:22,041base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 13:58:22,041base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 13:58:22,457base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 13:58:22,458base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 13:58:22,872base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:58:22,874base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 13:58:29,925base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:58:29,925base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 13:58:33,435base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:58:33,436base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 13:58:35,087base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:58:35,087base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 13:58:35,579base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:58:35,579base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 13:58:37,039base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:58:37,039base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 13:58:37,521base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:58:37,522base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 13:58:37,953base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:58:37,954base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:58:38,530base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 13:58:38,531base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 13:58:38,901base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:58:38,901base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 13:58:39,255base_page.pyINFO断言有无上传成功！1111
2022-07-06 13:58:39,255base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 13:58:39,635base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 13:58:39,636base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:00:52,075base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 14:00:52,077base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 14:00:52,481base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 14:00:52,481base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 14:00:52,906base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 14:00:52,906base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 14:00:53,328base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:00:53,328base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:01:03,892base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:01:03,894base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:01:05,697base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:01:05,698base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:01:06,173base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:01:06,173base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:01:07,606base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:01:07,606base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:01:08,053base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:01:08,054base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:01:08,458base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:01:08,458base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:01:08,987base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 14:01:08,987base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 14:01:09,352base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:01:09,352base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:01:12,209base_page.pyINFO断言有无上传成功！1111
2022-07-06 14:01:12,209base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 14:01:12,564base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:01:12,564base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:01:31,533base_page.pyINFO('xpath', "//input[@id='mobile']")输入框输入13761362771
2022-07-06 14:01:31,533base_page.pyINFO定位元素('xpath', "//input[@id='mobile']")
2022-07-06 14:01:31,937base_page.pyINFO('xpath', "//input[@id='pwd']")输入框输入qinyujie008
2022-07-06 14:01:31,938base_page.pyINFO定位元素('xpath', "//input[@id='pwd']")
2022-07-06 14:01:32,338base_page.pyINFO点击元素('xpath', "//a[text()='登录并授权']")
2022-07-06 14:01:32,339base_page.pyINFO定位元素('xpath', "//a[text()='登录并授权']")
2022-07-06 14:01:39,404base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:01:39,405base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:01:42,733base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:01:42,733base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:01:44,488base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:01:44,488base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:01:44,977base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:01:44,978base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:01:46,417base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:01:46,417base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:01:46,888base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:01:46,888base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:01:47,294base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:01:47,294base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:01:47,888base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据1条.xlsx
2022-07-06 14:01:47,888base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 14:01:48,288base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:01:48,288base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:01:48,658base_page.pyINFO断言有无上传成功！1111
2022-07-06 14:01:48,658base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 14:01:49,012base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:01:49,012base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:02:21,645base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:02:21,645base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:02:37,461base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:02:37,461base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:02:38,857base_page.pyINFO点击元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:02:38,858base_page.pyINFO定位元素('xpath', "//a[text()='招聘中心']/..")
2022-07-06 14:02:40,338base_page.pyINFO点击元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:02:40,339base_page.pyINFO定位元素('xpath', '/html/body/div[1]/section/section/main/div/div[2]/div/div[2]/div/div[1]/div[1]/div/div[3]/button')
2022-07-06 14:02:40,809base_page.pyINFO点击元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:02:40,809base_page.pyINFO定位元素('xpath', '//*[text()="异常报备"]/../span')
2022-07-06 14:02:42,225base_page.pyINFO点击元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:02:42,225base_page.pyINFO定位元素('xpath', "//div[text()='请选择需求']")
2022-07-06 14:02:42,650base_page.pyINFO点击元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:02:42,650base_page.pyINFO定位元素('xpath', "//li[@title='报备测试']")
2022-07-06 14:02:43,086base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:02:43,086base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:02:43,572base_page.pyINFO('xpath', "//input[@accept='.xlsx, .xls']")输入框输入D:\auto_test\script\异常报备测试数据10条.xlsx
2022-07-06 14:02:43,573base_page.pyINFO定位元素('xpath', "//input[@accept='.xlsx, .xls']")
2022-07-06 14:02:43,920base_page.pyINFO点击元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:02:43,921base_page.pyINFO定位元素('xpath', "//span[text()='下一步']/..")
2022-07-06 14:02:44,281base_page.pyINFO断言有无上传成功！1111
2022-07-06 14:02:44,282base_page.pyINFO定位元素('xpath', "//*[@class='ant-message-custom-content ant-message-success']/span")
2022-07-06 14:02:44,637base_page.pyINFO点击元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:02:44,637base_page.pyINFO定位元素('xpath', "//span[@class='ant-modal-close-x']")
2022-07-06 14:03:14,923base_page.pyINFO点击元素('xpath', "//span[text()='招聘管理']/..")
2022-07-06 14:03:14,923base_page.pyINFO定位元素('xpath', "//span[text()='招聘管理']/..")
